ID,Type,Name,Address,Grade,District,AGA Division,PS/MC/UC
1358,Travel Agents,AL-KASWA TRAVELS AND TOURS,"NO.09,COLOMBO ROAD,MADURANKULI.",Not Graded,Puttalam,Puttalam Pradeshiya Sabha,Mundalama Divisional Secretariat
1359,Travel Agents,SWISS LANKA REISEN (PRIVATE) LIMITED,"NO. 34, SRI SARANANKARA ROAD, WELIWATTHA, GALLE",Not Graded,Galle,Galle,Galle Divisional Secretariat
1360,Travel Agents,FERNANDO LANKA TRAVELS,"171/12/B, HALMULLA, WELLAMPITIYA",Not Graded,Colombo,Kolonna Pradeshiya Sabha,Kolonnawa Divisional Secretariat
1361,Travel Agents,HAYLEYS TOURS (PVT) LTD,"400, DEANS ROAD, COLOMBO 10",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1362,Travel Agents,THE TRIP SQUARE (PVT) LTD,"NO 34A, 1/1, 1ST FLOOR, JAMBUGASMULLA ROAD, NUGEGODA",Not Graded,Colombo,Maharagama,Maharagama Divisional Secretariat
1363,Travel Agents,ARABLANKA TOURS & TRAVELS,"NO 132/A, KAWDANA ROAD, DEHIWALA",Not Graded,Colombo,Dehiwala-Mount Lavinia,Dehiwala Divisional Secretariat
1364,Travel Agents,GRAND HOLIDAYS LANKA (PVT) LTD,"NO 63, DEANSTON PLACE, COLOMBO 03",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1365,Travel Agents,CHINA MANOR BUSINESS TRAVEL RECEPTION (PVT) LTD,"CINE CITY, NO 301A, MARADANA ROAD, COLOMBO 10",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1366,Travel Agents,UPCOUNTRY TRAVEL & TOURS,"11/5, SAI AMARAWANSA MAWATHA, DANGOLLA ROAD, GATABE, KANDY",Not Graded,Kandy,Kandy,Gagawata
1367,Travel Agents,LAVINGO TRAVELS (PVT) LTD,"NO 164, KURUNEGALA ROAD, KATUGASTOTA, KANDY",Not Graded,Kandy,Kandy,Kandy Divisional Secretariat
1368,Travel Agents,ATYPIQUE LANKA (PVT) LTD,"15D, THANTHRI MAWATHA, ETHUL KOTTE",Not Graded,Colombo,Sri Jayawardenapura-Kotte,Sri jayawadanapura
1369,Travel Agents,NOORUL AMANI HAJ UMRA TRAVELS,"NO 32,01ST FLOOR, MAIN STREET, ERAVUR 03",Not Graded,Batticaloa,Batticaloa,Eravur Pattu Divisional Secretariat
1370,Travel Agents,FUN HOLIDAYS (PVT) LTD,"271, STANLEY THILAKARATNE MW, NUGEGODA.",Not Graded,Colombo,Kotte Muncipal Council,Kotte Divisional Secretariat
1371,Travel Agents,LANKA ORAYAN TRAVELS & TOURS (PVT) LTD,"113/B1/2, ABEYSEKARA ROAD, KAWDANA, DEHIWALA",Not Graded,Colombo,Dehiwala-Mount Lavinia,Ratmalana Divisional Secretariat
1372,Travel Agents,L.K INTERNATIONAL (PVT) LTD,"29/A, ST ANNE'S ROAD, WATTALA",Not Graded,Gampaha,Gampaha,Gampaha Divisional Secretariat
1373,Travel Agents,T.C. HOLIDAYS (PVT) LTD,"108 A 1/1, MAYA AVENUE, COLOMBO 06",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1374,Travel Agents,ASIA TOURS AND EVENTS PRIVATE LIMITED,"NO 134/B/1, BANDARAGAMA ROAD, JAMBURALIYA, MADAPATHA.",Not Graded,Colombo,Kesbewa,Kesbewa Divisional Secretariat
1375,Travel Agents,AL FAKHAMA HOLIDAYS,"NO 174, COLOMBO ROAD, UKWATTA, AVISSAWELLA",Not Graded,Colombo,Seethawaka Pradeshiya Sabha,Seethawaka Divisional Secretariat
1376,Travel Agents,COLORS AND ESSENCE OF LANKA (PVT) LTD,"NO 106, 2ND FLOOR,BERNARD BUSINESS PARK, DEHIWALA",Not Graded,Colombo,Dehiwala-Mount Lavinia,Dehiwala Divisional Secretariat
1377,Travel Agents,BLUE DOT TOURS (PVT) LTD,"65A, HOTEL ROAD, MOUNT LAVINIA",Not Graded,Colombo,Dehiwala-Mount Lavinia,Dehiwala Divisional Secretariat
1378,Travel Agents,TRAVEL WORLD EXPERIENCES LANKA (PVT) LTD,"14/4, PARK STREET, COLOMBO 02",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1379,Travel Agents,REWARDS HOLIDAYS (PVT) LTD,"95/11, M.J.C. FERNANDO MAWATHA, IDAMA, MORATUWA.",Not Graded,Colombo,Moratuwa,Moratuwa Divisional Secretariat
1380,Travel Agents,CARLTON TOURS (PVT) LTD,"146/34, HAVELOCK ROAD, COLOMBO 05",Not Graded,Colombo,Colombo,Thimbirigasyaya Divisional Secretariat
1381,Travel Agents,MAY FLOWER HOLIDAYS (PVT) LTD.,"NO.11, MOUNT AVENUE, MOUNT LAVINIA",Not Graded,Colombo,Colombo,Mount Lavinia
1382,Travel Agents,HYE LINK GLOBAL (PVT) LTD,"NO 406, 4TH FLOOR, MAJESTIC CITY, COLOMBO 4",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1383,Travel Agents,BAITHUL ATHEEQ HAJ TAVELS & TOURS,"97, GRAND MOSQUE ROAD, AKKARAIPATTU 05",Not Graded,Ampara,AKKARAIPATTU,Akkaraipattu Divisional Secretariat
1384,Travel Agents,SAS HOLIDAYS (PVT) LTD,"NO 26, LEVEL 4, VAJIRA ROAD, COLOMBO 04",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1385,Travel Agents,SILK WAY LANKA TRAVELS & TOURS (PVT) LTD,"NO;33/66, SUHADA MAWATHA, WEKADA, PANADURA",Not Graded,Kalutara,Panadura Pradeshiya Sabha,Panadura Divisional Secretariat
1386,Travel Agents,INVITE HOLIDAYS (PVT) LTD,"NO. 15 A, BATTARAMULLA ROAD, ETHULKOTTE",Not Graded,Colombo,Sri Jayawardenapura-Kotte,Sri jayawadanapura
1387,Travel Agents,ONEWORLD LEISURE MANAGEMENT (PVT) LTD,"NO. 279 - 1/1, R. A. DE MEL MAWATHA, KOLLUPITIYA, COLOMBO 03",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1388,Travel Agents,NETPEARL INTERNATIONAL (PRIVATE ) LIMITED,"NO:63, 2/3, KANDY ROAD, KIRIBATHGODA, KELANIYA",Not Graded,Gampaha,Kelaniya Pradeshiya Sabha,Kelaniya Divisional Secretariat
1389,Travel Agents,HAPPY FRIENDS HOLIDAY INTERNATIONAL TRAVEL SERVICE (PVT) LTD,"NO:5B, VIDYALA ROAD, MOUNT LAVINIA",Not Graded,Colombo,Dehiwala-Mount Lavinia,Mount Lavinia
1390,Travel Agents,AMC HOLIDAYS (PVT ) LTD,"NO 7/2-1, CHARLES TERRACE, ALFRED PLACE, COLOMBO 03",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1391,Travel Agents,THE TRAVEL CONCIERGE (PVT) LTD,"NO. 255/15B, TORRINGTON GARDENS, TORRINGTON AVENUE, COLOMBO 07",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1392,Travel Agents,DREAM CEYLON TRAVELS & LEISURE (PVT) LTD,"331/5, HUNUPITIYA, NEW ROAD, DALUGAMA",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1393,Travel Agents,IKMAN TRAVELS (PVT) LTD,"105/3, GALA JUNCTION, KIRIBATHGODA, KELANIYA",Not Graded,Gampaha,Kelaniya Pradeshiya Sabha,Kelaniya Divisional Secretariat
1394,Travel Agents,ISLAND HOLIDAYS & TRAVELS (PVT) LTD,"44A, LIONEL EDIRISINGHE MAWATHA, KIRULAPONE, COLOMBO 05",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1395,Travel Agents,SAVARI TRAVELS (PVT) LTD,"NO:82 3/1, GALLE ROAD, COLOMBO 04",Not Graded,Colombo,Colombo,Thimbirigasyaya Divisional Secretariat
1396,Travel Agents,REGENCY LEISURE SOLUTIONS (PVT) LTD,"2ND FLOOR, MCLAREN'S BUILDING, NO 123, BAUDDHALOKA MAWATHA, COLOMBO 04",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1397,Travel Agents,INROADS CEYLON (PVT) LTD,"2, LUMBINI AVENUE, MOUNT LAVINIA",Not Graded,Colombo,Dehiwala-Mount Lavinia,Dehiwala Divisional Secretariat
1398,Travel Agents,YOULANKA TRAVELS (PVT)LTD,"NO.14,MOOR ROAD,WELLAWATTA,COLOMBO 06",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1399,Travel Agents,HEAVENS TRAIL (PVT) LTD,"435/4,LONGDON HLL, OFF THIMBIRIGASYAYA ROAD, COLOMBO-05",Not Graded,Colombo,Colombo,Thimbirigasyaya Divisional Secretariat
1400,Travel Agents,SILK PATH (PVT) LTD,"NO 66,NORRIS CANEL ROAD, COLOMBO 10",Not Graded,Colombo,Colombo,Maradana
1401,Travel Agents,CREATIVETRAVELS . ASIA (PVT) LTD,"PUTTUR ROAD, VEMBIRAI, MEESALAI",Not Graded,Jaffna,Chavakachcheri,Jaffna Divisional Secretariat
1402,Travel Agents,VILASHA TRAVELS & TOURS (PVT) LTD,"NO 210B, LIYANAGEMULLA, SEEDUWA",Not Graded,Gampaha,Seeduwa,Negombo Divisional Secretariat
1403,Travel Agents,ARAB TRAVELS GLOBAL (PVT) LTD,"NO:277, 1ST DIVISION, MARADANA, COLOMBO 10",Not Graded,Colombo,MC,Colombo Divisional Secretariat
1404,Travel Agents,CROWN GLOBAL SERVICES (PVT) LTD,"28/4C, R.A.DE MEL MAWATHA, COLOMBO 04",Not Graded,Colombo,Colombo,Thimbirigasyaya Divisional Secretariat
1405,Travel Agents,SUNS MART GROUP TRAVELS (PVT) LTD,"NO:132/2/8, HILL CITY COMPLEX, D.S. SENANAYAKE VEEDIYA, KANDY",Not Graded,Kandy,Pathahewaheta,Gagawata
1406,Travel Agents,GI TOURS,"BEGIN HILL ESTATE, HETTIPOLA ROAD, KARAGAHAGEDARA, KULIYAPITIYA",Not Graded,Kurunegala,Kuliyapitiya Pradeshiya Sabha,Kuliyapitiya East Divisional Secretariat
1407,Travel Agents,INSPIRE TRAVELS (PVT) LTD,"NO:282, LEVEL 1, LIBERTY ARCADE, R.A. DE MEL MAWATHA, COLOMBO 03",Not Graded,Colombo,Colombo,Thimbirigasyaya Divisional Secretariat
1408,Travel Agents,VALVAI TOURISM (PVT) LTD,"133, KANDY ROAD, JAFFNA",Not Graded,Jaffna,Jaffna,Jaffna Divisional Secretariat
1409,Travel Agents,DOUTCH MARK (PVT) LTD,"NO:475/A/1, COLOMBO ROAD, KADUWELA",Not Graded,Colombo,Kaduwela Pradeshiya Sabha,kaduwela Divisional Secretariat
1410,Travel Agents,WELANKA HOLIDAYS (PVT) LTD,"1A, 3/2, DHARMARAJA MAWATHA, COLOMBO 03",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1411,Travel Agents,AMAZING WORLD TRAVEL (PVT) LTD,"552/01 B1/01 - E.W. PERERA MAWATHA, KOTTE",Not Graded,Colombo,Sri Jayawardenapura-Kotte,Sri jayawadanapura
1412,Travel Agents,EXEMPLARY VOYAGES (PRIVATE) LIMITED,"NO 36, TEMPLE LANE, COLOMBO 03",Not Graded,Colombo,Colombo,Thimbirigasyaya Divisional Secretariat
1413,Travel Agents,MIRACLE DESTINATIONS (PVT) LTD,"20 A, SULAIMAN AVENUE, OFF JAWATTA ROAD, COLOMBO 05",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1414,Travel Agents,SHINKO LANKA TRAVELS,"NO:DV2/1/R, MANNING TOWN HOUSING, VICTORIA ROAD, COLOMBO 08",Not Graded,Colombo,Colombo,Thimbirigasyaya Divisional Secretariat
1415,Travel Agents,SKY LINE TRAVELS (PVT) LTD,"NO 37, CATHOLIC CENTER, ST.ANNE'S STREET, KURUNEGALA",Not Graded,Kurunegala,Kurunegala,Kurunegala Divisional Secretariat
1416,Travel Agents,MY FLIGHT ZONE (PVT) LTD,"NO:461, CHILAW ROAD, KATTUWA, NEGOMBO",Not Graded,Gampaha,Negombo,Negombo Divisional Secretariat
1417,Travel Agents,JURNIZON HOLDINGS (PVT) LTD,"220/12A/ 1, ST.FRANCIS LANE, DALUGAMA, KELANIYA.",Not Graded,Gampaha,Kelaniya Pradeshiya Sabha,Gampaha Divisional Secretariat
1418,Travel Agents,TRAVOLIC VENTURES (PVT) LTD,"NO:243/17, DAM STREET, COLOMBO12",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1419,Travel Agents,THE EDUCATOR,"NO:03, 4TH FLOOR, DARMARAJA MAWATHA, COLOMBO 03",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1420,Travel Agents,F.I.T. TRAVELS (PVT) LTD,"NO 08, 2ND LANE, DEHIWALA",Not Graded,Colombo,Dehiwala-Mount Lavinia,Dehiwala Divisional Secretariat
1421,Travel Agents,JOURNEYSCAPES TRAVELS (PVT) LTD,"NO 8, 2ND LANE, DEHIWELA",Not Graded,Colombo,Dehiwala-Mount Lavinia,Dehiwala Divisional Secretariat
1422,Travel Agents,AYUBO LEISURE (PVT) LTD,"NO:182, GALLE ROAD, COLOMBO 04",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1423,Travel Agents,GREEN LEAVES LEISURE (PVT) LTD,"NO 7A, SUMNER PLACE, COLOMBO 08",Not Graded,Colombo,Colombo,Thimbirigasyaya Divisional Secretariat
1424,Travel Agents,U TOUR HOLIDAYS (PVT) LTD,"NO. 52, SRI MARCUS FERNANDO MAWATHA, COLOMBO 07",Not Graded,Colombo,Colombo,Thimbirigasyaya Divisional Secretariat
1425,Travel Agents,EXOTIC ISLE TOURS,"NO:6/1, WATA MAWATHA, PILIYANDALA",Not Graded,Colombo,Colombo,Kesbewa Divisional Secretariat
1426,Travel Agents,GRACE VACATION TRAVEL (PRIVATE) LIMITED,"NO 74,THALAWATHUGODA ROAD,PITAKOTTE",Not Graded,Colombo,Sri Jayawardenapura-Kotte,Sri jayawadanapura
1427,Travel Agents,NOORMADINA TRAVELS & TOURS (PVT) LTD,"NO. 120/4D, LEVEL 01, THAJ BUILDING, KANDY ROAD, THIHARIYA",Not Graded,Gampaha,Attanagalla Pradeshiya Sabha,Attanagalla Divisional Secretariat
1428,Travel Agents,CREATIVE TRAVEL SOLUTIONS (PVT) LTD,"NO. 34 A, SHRUBBERY GARDENS, COLOMBO 04",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1429,Travel Agents,VANGUARD LANKA TOURS (PVT) LTD,"NO:29 1/1, RAYMOND ROAD, NUGEGODA",Not Graded,Colombo,Dehiwala-Mount Lavinia,Colombo Divisional Secretariat
1430,Travel Agents,AL MASHRIQ TOURS (PVT) LTD,"3, 1/1, MESSENGER STREET, COLOMBO 12",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1431,Travel Agents,DOMINANT LEISURE (PVT) LTD,"NO 372/D, NAWALA ROAD, RAJAGIRIYA",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1432,Travel Agents,SANBU SILILANKA,"NO 464,PULLUHENA,PAMUNUGAMA",Not Graded,Gampaha,Wattala Pradeshiya Sabha,Wattala Divisional Secretariat
1433,Travel Agents,CEYLON REACH HOLIDAYS (PRIVATE ) LIMITED,"126/1, HIGH LEVEL ROAD, NUGEGODA",Not Graded,Colombo,Dehiwala-Mount Lavinia,Nugegoda Divisional Secretariat
1434,Travel Agents,8D SRILANKA,"86/8/1 CAPT. VIPULA SENEVIRATNE MW, THALWATTE, KANDY",Not Graded,Kandy,Kundasle,Kundasale Divisional Secretariat
1435,Travel Agents,VISHWA LANKA TOURS,"180/2, MAIN STREET , GANEMULLA",Not Graded,Gampaha,Gampaha,Gampaha Divisional Secretariat
1436,Travel Agents,PEARL ISLAND HOLIDAYS-SL,"NO. 665/A, STATION ROAD, WATTALA",Not Graded,Gampaha,Ja-Ela Pradeshiya Sabha,Ja-Ela Divisional Secretariat
1437,Travel Agents,SPLENDTOURS (PVT) LTD,"210/V, PILIYANDALA ROAD, PALANWATTA, PANNIPITIYA",Not Graded,Colombo,Homagama Pradeshiya Sabha,Homagama Divisional Secretariat
1438,Travel Agents,DESTINLANKA TRAVELS,"261/1, NAWALA ROAD, NAWALA",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1439,Travel Agents,CEYLON ACTIVE HOLIDAYS (PVT) LTD,"NO 9A 1/1, OLD QUARRY ROAD, MOUNT LAVINIA",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1440,Travel Agents,VISIT MY CITY TRAVELS (PVT) LTD,"""RNH HOUSE"" , NO. 622-B, KOTTE ROAD,KOTTE",Not Graded,Colombo,Sri Jayawardenapura-Kotte,Sri jayawadanapura
1441,Travel Agents,JUNGLE FOWL,"41/5, D.S. FONSEKA MAWATHA, COLOMBO 05",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1442,Travel Agents,I.A.M. LANKA (PVT) LTD,"NO. 19, DE VOS AVENUE, COLOMBO 04",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1443,Travel Agents,CENTAURIA TRAVELS,"SANASA OREX CITY (SHOPPING MALL), BLOCK NO 114, EKALA, JAELA",Not Graded,Gampaha,Ja-Ela Pradeshiya Sabha,Ja-Ela Divisional Secretariat
1444,Travel Agents,SCANDINAVIAN TRAVELS (PVT) LTD,"82 A , WARD PLACE, COLOMBO 07",Not Graded,Colombo,MC,Colombo Divisional Secretariat
1445,Travel Agents,LANKA NATURE TOURS & TRAVELS(PVT)LTD,"NO.409/A, KURUNEGALA ROAD, WATHUWELA, KATUGASTOTA, KANDY",Not Graded,Kandy,Harispattuwa Pradeshiya Sabha,Harispattuwa Divisional Secretariat
1446,Travel Agents,GARTON HOLIDAY'S (PVT) LTD,"NO.9/47, O6TH LANE, PAGODA ROAD, NUGEGODA",Not Graded,Colombo,Kotte Muncipal Council,Kotte Divisional Secretariat
1447,Travel Agents,WELL COME HAJ TRAVELS,"PERIYAPALAM, MUTUR - 05",Not Graded,Trincomalee,Muttur Pradeshiya Sabha,Muttur Divisional Secretariat
1448,Travel Agents,MALWATTE LEISURE (PRIVATE) LIMITED,"NO 280.DAM STREET ,COLOMBO 12",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1449,Travel Agents,AYAAN LANKA HOLIDAYS TOURS & TRAVELS (PVT)LTD,"NO 471/20,CHILAW ROAD,DALUPOTHA,NEGOMBO",Not Graded,Gampaha,Moratuwa,Negombo Divisional Secretariat
1450,Travel Agents,SKYWINGS TRAVELS AND TOURS PVT LTD,"142 2/3, GALLE ROAD, COLOMBO 6",Not Graded,Colombo,Colombo,Thimbirigasyaya Divisional Secretariat
1451,Travel Agents,GULF TRAVELS,"UG 80, PEOPLE'S PARK COMPLEX, COLOMBO 11",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1452,Travel Agents,CEYLON SAFARI HOLIDAYS PVT LTD,"NO.14,MOORS ROAD,RUDRA RESIDENCIES.WELLAWATTE.",Not Graded,Colombo,Dehiwala-Mount Lavinia,Dehiwala Divisional Secretariat
1453,Travel Agents,AKTIV REISEN SRI LANKAN TRAVEL AND TOURS,"NO.101 MADIWELA ROAD UDAHAMULLA, NUGEGODA.",Not Graded,Colombo,Maharagama,Moratuwa Divisional Secretariat
1454,Travel Agents,SMART LANKA VISITORS PVT LTD,"157/10, RANDALU MAWATHA,RADDOLUWA,KOTUGODA",Not Graded,Gampaha,Katana Pradeshiya Sabha,Katana Divisional Secretariat
1455,Travel Agents,THE GLOBAL TRAVELS AND LEISURE (PVT) LTD,"NO 3 A, ANANDA MAWATHA, COLOMBO 10,,",Not Graded,Colombo,Colombo,Maradana
1456,Travel Agents,AMAGO TOURS PVT LTD,"85A FOURTH FLOOR,DUTUGEMUNU STREET,KOHUWALA",Not Graded,Colombo,Dehiwala-Mount Lavinia,Thimbirigasyaya Divisional Secretariat
1457,Travel Agents,TRAVEL GURU LANKA (PRIVATE) LIMITED,"TRAVEL GURU LANKA (PRIVATE) LIMITED,TISARA PAZA, 135, DUTUGAMUNU STREET,KOHUWALA",Not Graded,Colombo,Dehiwala-Mount Lavinia,Dehiwala Divisional Secretariat
1458,Travel Agents,GLOBAL HOLIDAY TOURS (PVT) LTD,"178,,HORANA ROAD, WEEDAGAMA,BANDARAGAMA",Not Graded,Kalutara,Bandaragama Pradeshiya Sabha,Bandaragama Divisional Secretariat
1459,Travel Agents,C & O HOLIDAYS,"741/B,SIRIMAVO BANDARANAYAKE MAWATHA,COLOMBO 14",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1460,Travel Agents,STAR DESTINATIONS (PRIVATE) LIMITED,"01ST FLOOR CBS BUILDING,282/1, GALLE ROAD,COLOMBO 03.",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1461,Travel Agents,TRAVEL LANKA CONNECTION PVT LTD,"NO.39,LEVEL 02,CANAL ROW,COLOMBO 01",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1462,Travel Agents,SEACARE TRAVELS PVT LTD,"NO. 545B, 2/2, SRI SANGARAJA MAWATHA, COLOMBO 10, SRI LANKA",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1463,Travel Agents,AVRO TRAVELS AND TOURS (PVT) LTD,"479 1/2, GALLE ROAD,COLOMBO - 6",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1464,Travel Agents,FLI LEISURE (PRIVATE) LIMITED,"NO. 465/3 ,K CYRIL C PERERA MAWATHA,COLOMBO 13.",Not Graded,Colombo,MC,Colombo Divisional Secretariat
1465,Travel Agents,ATRO HOLIDAYS (PRIVATE) LIMITED,"253/1A, HIGHLEVEL ROAD,COLOMBO 05.",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1466,Travel Agents,ASIAN PEARL HOLIDAYS,"NO 17A/1/1, JA ELA ROAD,GAMPAHA.",Not Graded,Gampaha,Gampaha,Gampaha Divisional Secretariat
1467,Travel Agents,INDIGO EXPLORER ( PRIVATE) LIMITED,"LEVEL 34, EAST TOWER , WORLD TRADE CENTER,ECHELON SQUARE,COLOMBO 1",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1468,Travel Agents,TRAVEL TRENDS LEISURE (PVT) LTD,"19/D/1/3, PAGODA ROAD, NUGEGODA",Not Graded,Colombo,Sri Jayawardenapura-Kotte,Nugegoda Divisional Secretariat
1469,Travel Agents,TRAVEL TALK (PVT) LTD,"273,VAUXHALL STREET,COLOMBO 02",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1470,Travel Agents,HOLIDAYS BY SPLENDOUR (PVT) LTD,"NO. 20,LAKE ROAD,MAHARAGAMA.",Not Graded,Colombo,Maharagama,Maharagama Divisional Secretariat
1471,Travel Agents,UNIVERSAL INLANKA TRAVEL SERVICE (PVT) LTD,"NO.70 1/14,LUCKY PLAZA,ST ANTHONY'S MAWATHA,COLOMBO 3",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1472,Travel Agents,TRAVEL SENSATE (PVT) LTD,"NO 40/B1, MAIN STREET, WENNAPPUWA",Not Graded,Puttalam,Wennappuwa Pradeshiya Sabha,Wennappuwa Divisional Secretariat
1473,Travel Agents,UNIQUE PARADISE TRAVELS (PRIVATE) LIMITED,"NO 290, D.R. WIJEWARDENA MAWATHA, COLOMBO10.",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1474,Travel Agents,WOW LANKA HOLIDAYS (PRIVATE) LIMITED,"NO 176/99 , BOLGODA GARDENS,GALKANUWA ROAD, GORAKANA - KESELWATTA,PANADURA",Not Graded,Kalutara,Panadura Pradeshiya Sabha,Panadura Divisional Secretariat
1475,Travel Agents,FERNANDO TOURS,"NO : L01 /60,REALITY PLAZA,JA ELA",Not Graded,Gampaha,Gampaha,Ja-Ela Divisional Secretariat
1476,Travel Agents,ETHOS TRAVEL COMPANY PVT LTD,"NO 18/B,PETERS MENDIS ROAD, KUDAPADUWA,NEGOMBO",Not Graded,Gampaha,Negombo,Negombo Divisional Secretariat
1477,Travel Agents,TRAVEL DELEGATES PVT LTD,"NO. 1B, 1/3,,DEANSTON PLACE,COLOMBO 03",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1478,Travel Agents,JAYAMPATHI LANKA HOLIDAYS(PTV)LTD,"DAMBOKKA JUNCTION ,COLOMBO ROAD,KURUNEGALA",Not Graded,Kurunegala,Kurunegala,Kurunegala Divisional Secretariat
1479,Travel Agents,BLESSED TRAVEL & TOUR AGENCY,"BABARANDAGEWATHTHA,BATHEEGAMA,DICKWELLA.",Not Graded,Matara,Dickwella,Dickwella Divisional Secretariat
1480,Travel Agents,EDLEE TOURS TRAVELS (PRIVATE) LIMITED,"76,NEGOMBO BUS TERMINAL,NEGOMBO",Not Graded,Gampaha,Negombo,Negombo Divisional Secretariat
1481,Travel Agents,ISLANDWYDE,"NO. 42/C, 02ND LANE, GAMMANAWATTA ROAD, MAWITTARA, PILIYANDALA",Not Graded,Colombo,Kesbewa,Kesbewa Divisional Secretariat
1482,Travel Agents,LEOLAND TRAVELS (PRIVATE) LIMITED,"320/B/1 , KADUWELA ROAD , MALABE",Not Graded,Colombo,Kaduwela Pradeshiya Sabha,kaduwela Divisional Secretariat
1483,Travel Agents,VENUS TRAVELS AND TOURS PVT LTD,"NO347A,4TH CROSS STREET, KOTTE ROAD,MIRIHANA, NUGEGODA",Not Graded,Colombo,Kotte Muncipal Council,Nugegoda Divisional Secretariat
1484,Travel Agents,LAGOON DESTINATION TOURS (PVT) LTD,"NO,179 1/1 ANANDA ATHOKORALLA ROAD,KARAWDENIYA,RUWANWELLA.",Not Graded,Kegalle,Ruwanwella Pradeshiya Sabha,Ruwanwella Divisional Secretariat
1485,Travel Agents,FLY WORLD,"147B 1/1, W. A SILVA MAWATHA,COLOMBO-06.",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1486,Travel Agents,ZELDIVA LANKA PRIVATE LIMITED,"NO: 228, 2ND FLOOR,KADAWATHA ROAD,DEHIWALA",Not Graded,Colombo,Dehiwala-Mount Lavinia,Dehiwala Divisional Secretariat
1487,Travel Agents,D.HOLIDAYS (PVT) LTD,"NO.560,03RD FLOOR, GALLE ROAD, COLOMBO 03",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1488,Travel Agents,AMAYA DESH TOURS (PVT) LTD,"24,CINNAMON GARDEN, KALUWARIPPUWA-EAST,KATANA,KATANA",Not Graded,Gampaha,Negombo,Katana Divisional Secretariat
1489,Travel Agents,PANORAMIC TOUR AND TRAVELS PVT LTD,"NO.186,ELA IVURA ROAD,HENDALA , WATTALA",Not Graded,Gampaha,Wattala Pradeshiya Sabha,Wattala Divisional Secretariat
1490,Travel Agents,EVERY NATION TRAVELS (PVT) LTD,"287/4, STANLEY THILAKARATNE MAWATHA, NUGEGODA.",Not Graded,Colombo,Kotte Muncipal Council,Kotte Divisional Secretariat
1491,Travel Agents,AVENTRA TRAVELS (PVT) LTD,"38,MOOR ROAD,DEHIWALA",Not Graded,Colombo,Dehiwala-Mount Lavinia,Dehiwala Divisional Secretariat
1492,Travel Agents,OKINAWA JAPANESE NOJILI TRAVELS AND TOURS,"290,D.R.WIJEWARDENA MAWATHA,COLOMBO 10",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1493,Travel Agents,RECHARGE TRAVELS (PVT) LTD,"NO. 68,LORENSZ, ROAD,COLOMBO 04",Not Graded,Colombo,Colombo,Thimbirigasyaya Divisional Secretariat
1494,Travel Agents,WILD ISLAND SAFARIS (PVT) LTD,"16, 2ND LANE,GALPOTTA ROAD,NAWALA",Not Graded,Colombo,Sri Jayawardenapura-Kotte,Kotte Divisional Secretariat
